Country Name,Country Code,Year,"Personal remittances, received (% of GDP)","Unemployment, total (% of total labor force)",GDP (current US$)_x,GDP growth (annual %)_x,GDP (current US$)_y,GDP growth (annual %)_y
Tanzania,TZA,1961,,,,,,
Uganda,UGA,1961,,,441524109,,441524109,
Ukraine,UKR,1961,,,,,,
Upper middle income,UMC,1961,,,2.17557E+11,0.120609372,2.17557E+11,0.120609372
Uruguay,URY,1961,,,1547388781,2.493037918,1547388781,2.493037918
United States,USA,1961,,,5.633E+11,2.3,5.633E+11,2.3
Uzbekistan,UZB,1961,,,,,,
St. Vincent and the Grenadines,VCT,1961,,,13999964.99,4.527283278,13999964.99,4.527283278
"Venezuela, RB",VEN,1961,,,8067267031,3.192519439,8067267031,3.192519439
British Virgin Islands,VGB,1961,,,,,,
Virgin Islands (U.S.),VIR,1961,,,,,,
Viet Nam,VNM,1961,,,,,,
Vanuatu,VUT,1961,,,,,,
World,WLD,1961,,,1.44922E+12,3.790081012,1.44922E+12,3.790081012
Samoa,WSM,1961,,,,,,
Kosovo,XKX,1961,,,,,,
"Yemen, Rep.",YEM,1961,,,,,,
South Africa,ZAF,1961,,,9225996313,3.844734142,9225996313,3.844734142
Zambia,ZMB,1961,,,696285714.3,1.361381991,696285714.3,1.361381991
Zimbabwe,ZWE,1961,,,1096646600,6.316157268,1096646600,6.316157268
Aruba,ABW,1962,,,,,,
Africa Eastern and Southern,AFE,1962,,,23506279900,7.965825192,23506279900,7.965825192
Afghanistan,AFG,1962,,,546666677.8,,546666677.8,
Africa Western and Central,AFW,1962,,,11990534018,3.772845364,11990534018,3.772845364
Angola,AGO,1962,,,,,,
Albania,ALB,1962,,,,,,
Andorra,AND,1962,,,,,,
Arab World,ARB,1962,,,,,,
United Arab Emirates,ARE,1962,,,,,,
Argentina,ARG,1962,,,24450604878,-0.852021522,24450604878,-0.852021522
Armenia,ARM,1962,,,,,,
American Samoa,ASM,1962,,,,,,
Antigua and Barbuda,ATG,1962,,,,,,
Australia,AUS,1962,,,19922563190,1.29461125,19922563190,1.29461125
Austria,AUT,1962,,,7756110210,2.648675113,7756110210,2.648675113
Azerbaijan,AZE,1962,,,,,,
Burundi,BDI,1962,,,213500005.8,9.063157934,213500005.8,9.063157934
Belgium,BEL,1962,,,13264015675,5.212003509,13264015675,5.212003509
Benin,BEN,1962,,,236434954.3,-3.426409821,236434954.3,-3.426409821
Burkina Faso,BFA,1962,,,379567099.7,6.12879878,379567099.7,6.12879878
Bangladesh,BGD,1962,,,5081413340,5.45303097,5081413340,5.45303097
Bulgaria,BGR,1962,,,,,,
Bahrain,BHR,1962,,,,,,
"Bahamas, The",BHS,1962,,,212254902,10.45197189,212254902,10.45197189
Bosnia and Herzegovina,BIH,1962,,,,,,
Belarus,BLR,1962,,,,,,
Belize,BLZ,1962,,,31857591.85,4.89265218,31857591.85,4.89265218
Bermuda,BMU,1962,,,94149985.97,4.469999999,94149985.97,4.469999999
Bolivia,BOL,1962,,,448400673.4,5.578917859,448400673.4,5.578917859
Brazil,BRA,1962,,,19231747852,6.6,19231747852,6.6
Barbados,BRB,1962,,,,,,
Brunei Darussalam,BRN,1962,,,,,,
Bhutan,BTN,1962,,,,,,
Botswana,BWA,1962,,,35644931.94,6.666667813,35644931.94,6.666667813
Central African Republic,CAF,1962,,,124482774,-3.713800184,124482774,-3.713800184
Canada,CAN,1962,,,42227357845,7.425384774,42227357845,7.425384774
Central Europe and the Baltics,CEB,1962,,,,,,
Switzerland,CHE,1962,,,11879982959,,11879982959,
Channel Islands,CHI,1962,,,,,,
Chile,CHL,1962,,,5633224653,4.026685623,5633224653,4.026685623
China,CHN,1962,,,47209188356,-5.57999999,47209188356,-5.57999999
Cote d'Ivoire,CIV,1962,,,645284474.6,1.22699449,645284474.6,1.22699449
Cameroon,CMR,1962,,,694247865.3,3.041559051,694247865.3,3.041559051
"Congo, Dem. Rep.",COD,1962,,,3779841429,21.20069751,3779841429,21.20069751
"Congo, Rep.",COG,1962,,,166521239.9,5.202308788,166521239.9,5.202308788
Colombia,COL,1962,,,4955537980,5.411889613,4955537980,5.411889613
Comoros,COM,1962,,,,,,
Cabo Verde,CPV,1962,,,,,,
Costa Rica,CRI,1962,,,479180824.3,5.442391375,479180824.3,5.442391375
Caribbean small states,CSS,1962,,,2153917655,4.575715451,2153917655,4.575715451
Cuba,CUB,1962,,,,,,
Curacao,CUW,1962,,,,,,
Cayman Islands,CYM,1962,,,,,,
Cyprus,CYP,1962,,,,,,
Czechia,CZE,1962,,,,,,
Germany,DEU,1962,,,,,,
Djibouti,DJI,1962,,,,,,
Dominica,DMA,1962,,,,,,
Denmark,DNK,1962,,,,5.666822173,,5.666822173
Dominican Republic,DOM,1962,,,824100000,17.04724093,824100000,17.04724093
Algeria,DZA,1962,,,2001444542,-19.68504183,2001444542,-19.68504183
East Asia & Pacific (excluding high income),EAP,1962,,,65380076110,-0.656921697,65380076110,-0.656921697
Early-demographic dividend,EAR,1962,,,1.64427E+11,3.433505937,1.64427E+11,3.433505937
East Asia & Pacific,EAS,1962,,,1.58388E+11,5.491883172,1.58388E+11,5.491883172
Europe & Central Asia (excluding high income),ECA,1962,,,,,,
Europe & Central Asia,ECS,1962,,,,,,
Ecuador,ECU,1962,,,1518208221,4.919146942,1518208221,4.919146942
"Egypt, Arab Rep.",EGY,1962,,,,3.875616724,,3.875616724
Euro area,EMU,1962,,,2.98819E+11,,2.98819E+11,
Eritrea,ERI,1962,,,,,,
Spain,ESP,1962,,,16138545209,9.953438103,16138545209,9.953438103
Estonia,EST,1962,,,,,,
Ethiopia,ETH,1962,,,,,,
European Union,EUU,1962,,,,,,
Fragile and conflict affected situations,FCS,1962,,,,,,
Finland,FIN,1962,,,6340580854,2.981945536,6340580854,2.981945536
Fiji,FJI,1962,,,122906435,3.606102146,122906435,3.606102146
France,FRA,1962,,,75607529810,6.843469985,75607529810,6.843469985
Faroe Islands,FRO,1962,,,,,,
"Micronesia, Fed. Sts.",FSM,1962,,,,,,
Gabon,GAB,1962,,,182796536.5,7.449211597,182796536.5,7.449211597
United Kingdom,GBR,1962,,,81247567647,1.102909649,81247567647,1.102909649
Georgia,GEO,1962,,,,,,
Ghana,GHA,1962,,,1382515654,4.109158606,1382515654,4.109158606
Gibraltar,GIB,1962,,,,,,
Guinea,GIN,1962,,,,,,
"Gambia, The",GMB,1962,,,,,,
Guinea-Bissau,GNB,1962,,,,,,
Equatorial Guinea,GNQ,1962,,,9122751.453,,9122751.453,
Greece,GRC,1962,,,5213047711,0.364810538,5213047711,0.364810538
Grenada,GRD,1962,,,,,,
Greenland,GRL,1962,,,,,,
Guatemala,GTM,1962,,,1143600000,3.536501263,1143600000,3.536501263
Guam,GUM,1962,,,,,,
Guyana,GUY,1962,,,194949512.5,1.10492581,194949512.5,1.10492581
High income,HIC,1962,,,1.22298E+12,5.661876014,1.22298E+12,5.661876014
"Hong Kong SAR, China",HKG,1962,,,1612346412,14.29122469,1612346412,14.29122469
Honduras,HND,1962,,,387749999.8,5.764846041,387749999.8,5.764846041
Heavily indebted poor countries (HIPC),HPC,1962,,,19291312492,7.402235164,19291312492,7.402235164
Croatia,HRV,1962,,,,,,
Haiti,HTI,1962,,,281896799.8,7.887575894,281896799.8,7.887575894
Hungary,HUN,1962,,,,,,
IBRD only,IBD,1962,,,3.17297E+11,3.059300068,3.17297E+11,3.059300068
IDA & IBRD total,IBT,1962,,,3.62178E+11,3.497593459,3.62178E+11,3.497593459
IDA total,IDA,1962,,,43393750352,5.925272825,43393750352,5.925272825
IDA blend,IDB,1962,,,13806159756,4.360777134,13806159756,4.360777134
Indonesia,IDN,1962,,,,1.841977702,,1.841977702
IDA only,IDX,1962,,,30520380944,7.213084985,30520380944,7.213084985
Isle of Man,IMN,1962,,,,,,
India,IND,1962,,,42161481825,2.931127735,42161481825,2.931127735
Not classified,INX,1962,,,,,,
Ireland,IRL,1962,,,2260349684,,2260349684,
"Iran, Islamic Rep.",IRN,1962,,,4693566412,7.90926793,4693566412,7.90926793
Iraq,IRQ,1962,,,1954399502,,1954399502,
Iceland,ISL,1962,,,284916520.9,8.313712744,284916520.9,8.313712744
Israel,ISR,1962,,,2596557416,10.15611716,2596557416,10.15611716
Italy,ITA,1962,,,50383891899,6.203650458,50383891899,6.203650458
Jamaica,JAM,1962,,,777727689.4,,777727689.4,
Jordan,JOR,1962,,,,,,
Japan,JPN,1962,,,60723018623,8.908972996,60723018623,8.908972996
Kazakhstan,KAZ,1962,,,,,,
Kenya,KEN,1962,,,868111400,9.457358741,868111400,9.457358741
Kyrgyz Republic,KGZ,1962,,,,,,
Cambodia,KHM,1962,,,660000008.6,,660000008.6,
Kiribati,KIR,1962,,,,,,
St. Kitts and Nevis,KNA,1962,,,12541635.31,,12541635.31,
"Korea, Rep.",KOR,1962,,,2814626210,3.895272531,2814626210,3.895272531
Kuwait,KWT,1962,,,,,,
Latin America & Caribbean (excluding high income),LAC,1962,,,77592630260,4.340394494,77592630260,4.340394494
Lao PDR,LAO,1962,,,,,,
Lebanon,LBN,1962,,,,,,
Liberia,LBR,1962,,,,,,
Libya,LBY,1962,,,,,,
St. Lucia,LCA,1962,,,,,,
Latin America & Caribbean,LCN,1962,,,98223077655,4.295771398,98223077655,4.295771398
Least developed countries: UN classification,LDC,1962,,,,,,
Low income,LIC,1962,,,,,,
Liechtenstein,LIE,1962,,,,,,
Sri Lanka,LKA,1962,,,1434156379,3.818019558,1434156379,3.818019558
Lower middle income,LMC,1962,,,94753315348,3.221679133,94753315348,3.221679133
Low & middle income,LMY,1962,,,3.3409E+11,3.540681622,3.3409E+11,3.540681622
Lesotho,LSO,1962,,,41859983.27,15.33181433,41859983.27,15.33181433
Late-demographic dividend,LTE,1962,,,1.77739E+11,3.007623019,1.77739E+11,3.007623019
Lithuania,LTU,1962,,,,,,
Luxembourg,LUX,1962,,,741509480.8,1.358677671,741509480.8,1.358677671
Latvia,LVA,1962,,,,,,
"Macao SAR, China",MAC,1962,,,,,,
St. Martin (French part),MAF,1962,,,,,,
Morocco,MAR,1962,,,2379611123,,2379611123,
Monaco,MCO,1962,,,,,,
Moldova,MDA,1962,,,,,,
Madagascar,MDG,1962,,,739286906.9,2.271069701,739286906.9,2.271069701
Maldives,MDV,1962,,,,,,
Middle East & North Africa,MEA,1962,,,,,,
Mexico,MEX,1962,,,15199999985,4.664414673,15199999985,4.664414673
Marshall Islands,MHL,1962,,,,,,
Middle income,MIC,1962,,,3.20086E+11,3.231755466,3.20086E+11,3.231755466
North Macedonia,MKD,1962,,,,,,
Mali,MLI,1962,,,,,,
Malta,MLT,1962,,,,,,
Myanmar,MMR,1962,,,612517344.8,2.283468881,612517344.8,2.283468881
Middle East & North Africa (excluding high income),MNA,1962,,,,,,
Montenegro,MNE,1962,,,,,,
Mongolia,MNG,1962,,,,,,
Northern Mariana Islands,MNP,1962,,,,,,
Mozambique,MOZ,1962,,,,,,
Mauritania,MRT,1962,,,164271553.7,0.726608379,164271553.7,0.726608379
Mauritius,MUS,1962,,,,,,
Malawi,MWI,1962,,,,0.668364744,,0.668364744
Malaysia,MYS,1962,,,2001489601,6.421029609,2001489601,6.421029609
North America,NAC,1962,,,6.47422E+11,6.099187788,6.47422E+11,6.099187788
Namibia,NAM,1962,,,,,,
New Caledonia,NCL,1962,,,,,,
Niger,NER,1962,,,531736599.9,10.2787135,531736599.9,10.2787135
Nigeria,NGA,1962,,,4909399178,4.102992589,4909399178,4.102992589
Nicaragua,NIC,1962,,,269283803.7,10.89079833,269283803.7,10.89079833
Netherlands,NLD,1962,,,14647057370,6.843507321,14647057370,6.843507321
Norway,NOR,1962,,,6066976683,2.813945138,6066976683,2.813945138
Nepal,NPL,1962,,,574091100.7,1.910320031,574091100.7,1.910320031
Nauru,NRU,1962,,,,,,
New Zealand,NZL,1962,,,6077496268,,6077496268,
OECD members,OED,1962,,,1.22785E+12,5.630818887,1.22785E+12,5.630818887
Oman,OMN,1962,,,,,,
Other small states,OSS,1962,,,,,,
Pakistan,PAK,1962,,,4310163797,4.482858627,4310163797,4.482858627
Panama,PAN,1962,,,652120900,8.24473682,652120900,8.24473682
Peru,PER,1962,,,3284322201,10.03529333,3284322201,10.03529333
Philippines,PHL,1962,,,4954593633,4.846294189,4954593633,4.846294189
Palau,PLW,1962,,,,,,
Papua New Guinea,PNG,1962,,,261184041.8,6.374099316,261184041.8,6.374099316
Poland,POL,1962,,,,,,
Pre-demographic dividend,PRE,1962,,,23419301226,6.173740729,23419301226,6.173740729
Puerto Rico,PRI,1962,,,2094400000,8.32331253,2094400000,8.32331253
"Korea, Dem. People's Rep.",PRK,1962,,,,,,
Portugal,PRT,1962,,,3668222358,6.614447769,3668222358,6.614447769
Paraguay,PRY,1962,,,,3.300258516,,3.300258516
West Bank and Gaza,PSE,1962,,,,,,
Pacific island small states,PSS,1962,,,,,,
Post-demographic dividend,PST,1962,,,1.19616E+12,5.674638519,1.19616E+12,5.674638519
French Polynesia,PYF,1962,,,,,,
Qatar,QAT,1962,,,,,,
Romania,ROU,1962,,,,,,
Russian Federation,RUS,1962,,,,,,
Rwanda,RWA,1962,,,125000008.1,11.33379837,125000008.1,11.33379837
South Asia,SAS,1962,,,53705580293,3.396862428,53705580293,3.396862428
Saudi Arabia,SAU,1962,,,,,,
Sudan,SDN,1962,,,1328259625,6.915842154,1328259625,6.915842154
Senegal,SEN,1962,,,1085475792,-0.136235361,1085475792,-0.136235361
Singapore,SGP,1962,,,826239211.3,7.553444181,826239211.3,7.553444181
Solomon Islands,SLB,1962,,,,,,
Sierra Leone,SLE,1962,,,342704719.9,4.540967064,342704719.9,4.540967064
El Salvador,SLV,1962,,,,,,
San Marino,SMR,1962,,,,,,
Somalia,SOM,1962,,,203531927.4,7.076655434,203531927.4,7.076655434
Serbia,SRB,1962,,,,,,
Sub-Saharan Africa (excluding high income),SSA,1962,,,34913239386,6.047533511,34913239386,6.047533511
South Sudan,SSD,1962,,,,,,
Sub-Saharan Africa,SSF,1962,,,34924550100,6.048868559,34924550100,6.048868559
Small states,SST,1962,,,,,,
Sao Tome and Principe,STP,1962,,,,,,
Suriname,SUR,1962,,,116150000,3.900000001,116150000,3.900000001
Slovak Republic,SVK,1962,,,,,,
Slovenia,SVN,1962,,,,,,
Sweden,SWE,1962,,,18667251885,4.259047228,18667251885,4.259047228
Eswatini,SWZ,1962,,,45927961.65,,45927961.65,
Sint Maarten (Dutch part),SXM,1962,,,,,,
Seychelles,SYC,1962,,,12642026.57,8.408581272,12642026.57,8.408581272
Syrian Arab Republic,SYR,1962,,,1110565881,24.52129717,1110565881,24.52129717
Turks and Caicos Islands,TCA,1962,,,,,,
Chad,TCD,1962,,,357635713.9,5.360116109,357635713.9,5.360116109
East Asia & Pacific (IDA & IBRD countries),TEA,1962,,,65298419618,-0.656921697,65298419618,-0.656921697
Europe & Central Asia (IDA & IBRD countries),TEC,1962,,,,,,
Togo,TGO,1962,,,179700351.9,3.773652832,179700351.9,3.773652832
Thailand,THA,1962,,,3308912797,7.554254448,3308912797,7.554254448
Tajikistan,TJK,1962,,,,,,
Turkmenistan,TKM,1962,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,1962,,,92203741567,4.179664655,92203741567,4.179664655
Timor-Leste,TLS,1962,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,1962,,,,,,
Tonga,TON,1962,,,,,,
South Asia (IDA & IBRD),TSA,1962,,,53705580293,3.396862428,53705580293,3.396862428
Sub-Saharan Africa (IDA & IBRD countries),TSS,1962,,,34924550100,6.048868559,34924550100,6.048868559
Trinidad and Tobago,TTO,1962,,,619322809.8,2.742463146,619322809.8,2.742463146
Tunisia,TUN,1962,,,,,,
Turkiye,TUR,1962,,,8902439024,5.571428582,8902439024,5.571428582
Tuvalu,TUV,1962,,,,,,
Tanzania,TZA,1962,,,,,,
Uganda,UGA,1962,,,449012578.6,,449012578.6,
Ukraine,UKR,1962,,,,,,
Upper middle income,UMC,1962,,,2.23123E+11,3.236577843,2.23123E+11,3.236577843
Uruguay,URY,1962,,,1710004407,-1.57454885,1710004407,-1.57454885
United States,USA,1962,,,6.051E+11,6.1,6.051E+11,6.1
Uzbekistan,UZB,1962,,,,,,
St. Vincent and the Grenadines,VCT,1962,,,14524963.68,3.694261801,14524963.68,3.694261801
"Venezuela, RB",VEN,1962,,,8814309884,8.532933763,8814309884,8.532933763
British Virgin Islands,VGB,1962,,,,,,
Virgin Islands (U.S.),VIR,1962,,,,,,
Viet Nam,VNM,1962,,,,,,
Vanuatu,VUT,1962,,,,,,
World,WLD,1962,,,1.55082E+12,5.314851377,1.55082E+12,5.314851377
Samoa,WSM,1962,,,,,,
Kosovo,XKX,1962,,,,,,
"Yemen, Rep.",YEM,1962,,,,,,
South Africa,ZAF,1962,,,9813996078,6.17793085,9813996078,6.17793085
Zambia,ZMB,1962,,,693142857.1,-2.490839475,693142857.1,-2.490839475
Zimbabwe,ZWE,1962,,,1117601600,1.434470888,1117601600,1.434470888
Aruba,ABW,1963,,,,,,
Africa Eastern and Southern,AFE,1963,,,28048360188,5.148216943,28048360188,5.148216943
Afghanistan,AFG,1963,,,751111191.1,,751111191.1,
Africa Western and Central,AFW,1963,,,12727688165,7.27861175,12727688165,7.27861175
Angola,AGO,1963,,,,,,
Albania,ALB,1963,,,,,,
Andorra,AND,1963,,,,,,
Arab World,ARB,1963,,,,,,
United Arab Emirates,ARE,1963,,,,,,
Argentina,ARG,1963,,,18272123664,-5.308196825,18272123664,-5.308196825
Armenia,ARM,1963,,,,,,
American Samoa,ASM,1963,,,,,,
Antigua and Barbuda,ATG,1963,,,,,,
Australia,AUS,1963,,,21539843449,6.216107341,21539843449,6.216107341
Austria,AUT,1963,,,8374175258,4.138267582,8374175258,4.138267582
Azerbaijan,AZE,1963,,,,,,
Burundi,BDI,1963,,,232749997.8,4.135407422,232749997.8,4.135407422
Belgium,BEL,1963,,,14260017387,4.351584282,14260017387,4.351584282
Benin,BEN,1963,,,253927697.6,4.730027971,253927697.6,4.730027971
Burkina Faso,BFA,1963,,,394040667.6,-1.268016373,394040667.6,-1.268016373
Bangladesh,BGD,1963,,,5319458351,-0.45589429,5319458351,-0.45589429
Bulgaria,BGR,1963,,,,,,
Bahrain,BHR,1963,,,,,,
"Bahamas, The",BHS,1963,,,237745098,10.5240552,237745098,10.5240552
Bosnia and Herzegovina,BIH,1963,,,,,,
Belarus,BLR,1963,,,,,,
Belize,BLZ,1963,,,33750113.74,4.956434195,33750113.74,4.956434195
Bermuda,BMU,1963,,,96366652.3,1.07,96366652.3,1.07
Bolivia,BOL,1963,,,482828282.8,6.797625777,482828282.8,6.797625777
Brazil,BRA,1963,,,23287712878,0.6,23287712878,0.6
Barbados,BRB,1963,,,,,,
Brunei Darussalam,BRN,1963,,,,,,
Bhutan,BTN,1963,,,,,,
Botswana,BWA,1963,,,38091832.99,5.921045097,38091832.99,5.921045097
Central African Republic,CAF,1963,,,129379123.9,-0.707010752,129379123.9,-0.707010752
Canada,CAN,1963,,,45029724490,5.349546457,45029724490,5.349546457
Central Europe and the Baltics,CEB,1963,,,,,,
Switzerland,CHE,1963,,,13063644016,,13063644016,
Channel Islands,CHI,1963,,,,,,
Chile,CHL,1963,,,5592044871,5.84014014,5592044871,5.84014014
China,CHN,1963,,,50706616610,10.3,50706616610,10.3
Cote d'Ivoire,CIV,1963,,,761047199,14.49035587,761047199,14.49035587
Cameroon,CMR,1963,,,718320845.9,3.742550321,718320845.9,3.742550321
"Congo, Dem. Rep.",COD,1963,,,6213185743,5.213990134,6213185743,5.213990134
"Congo, Rep.",COG,1963,,,172233430.9,-4.029300398,172233430.9,-4.029300398
Colombia,COL,1963,,,4836166667,3.286707554,4836166667,3.286707554
Comoros,COM,1963,,,,,,
Cabo Verde,CPV,1963,,,,,,
Costa Rica,CRI,1963,,,511902136.8,6.898923442,511902136.8,6.898923442
Caribbean small states,CSS,1963,,,2290336891,3.750746973,2290336891,3.750746973
Cuba,CUB,1963,,,,,,
Curacao,CUW,1963,,,,,,
Cayman Islands,CYM,1963,,,,,,
Cyprus,CYP,1963,,,,,,
Czechia,CZE,1963,,,,,,
Germany,DEU,1963,,,,,,
Djibouti,DJI,1963,,,,,,
Dominica,DMA,1963,,,,,,
Denmark,DNK,1963,,,,0.637021234,,0.637021234
Dominican Republic,DOM,1963,,,940799900,6.502902634,940799900,6.502902634
Algeria,DZA,1963,,,2702982015,34.31372878,2702982015,34.31372878
East Asia & Pacific (excluding high income),EAP,1963,,,70825945773,6.386508326,70825945773,6.386508326
Early-demographic dividend,EAR,1963,,,1.7433E+11,4.704415163,1.7433E+11,4.704415163
East Asia & Pacific,EAS,1963,,,1.7673E+11,7.805144099,1.7673E+11,7.805144099
Europe & Central Asia (excluding high income),ECA,1963,,,,,,
Europe & Central Asia,ECS,1963,,,,,,
Ecuador,ECU,1963,,,1824344492,2.106368247,1824344492,2.106368247
"Egypt, Arab Rep.",EGY,1963,,,,10.51809262,,10.51809262
Euro area,EMU,1963,,,3.35342E+11,,3.35342E+11,
Eritrea,ERI,1963,,,,,,
Spain,ESP,1963,,,19074913948,9.596498874,19074913948,9.596498874
Estonia,EST,1963,,,,,,
Ethiopia,ETH,1963,,,,,,
European Union,EUU,1963,,,,,,
Fragile and conflict affected situations,FCS,1963,,,,,,
Finland,FIN,1963,,,6885920329,3.285099636,6885920329,3.285099636
Fiji,FJI,1963,,,129454728.6,6.358771968,129454728.6,6.358771968
France,FRA,1963,,,84759195106,6.233679952,84759195106,6.233679952
Faroe Islands,FRO,1963,,,,,,
"Micronesia, Fed. Sts.",FSM,1963,,,,,,
Gabon,GAB,1963,,,154480244.2,6.092435284,154480244.2,6.092435284
United Kingdom,GBR,1963,,,86561965531,4.874383998,86561965531,4.874383998
Georgia,GEO,1963,,,,,,
Ghana,GHA,1963,,,1540797589,4.405974199,1540797589,4.405974199
Gibraltar,GIB,1963,,,,,,
Guinea,GIN,1963,,,,,,
"Gambia, The",GMB,1963,,,,,,
Guinea-Bissau,GNB,1963,,,,,,
Equatorial Guinea,GNQ,1963,,,10840095.13,,10840095.13,
Greece,GRC,1963,,,5895278024,11.84486767,5895278024,11.84486767
Grenada,GRD,1963,,,,,,
Greenland,GRL,1963,,,,,,
Guatemala,GTM,1963,,,1262800000,9.541043931,1262800000,9.541043931
Guam,GUM,1963,,,,,,
Guyana,GUY,1963,,,175757893.9,-12.27865726,175757893.9,-12.27865726
High income,HIC,1963,,,1.31695E+12,5.291060958,1.31695E+12,5.291060958
"Hong Kong SAR, China",HKG,1963,,,1935298266,15.76346367,1935298266,15.76346367
Honduras,HND,1963,,,410199999.8,3.580436708,410199999.8,3.580436708
Heavily indebted poor countries (HIPC),HPC,1963,,,23352325840,2.74616008,23352325840,2.74616008
Croatia,HRV,1963,,,,,,
Haiti,HTI,1963,,,294883399.8,-1.892792551,294883399.8,-1.892792551
Hungary,HUN,1963,,,,,,
IBRD only,IBD,1963,,,3.40356E+11,4.599508766,3.40356E+11,4.599508766
IDA & IBRD total,IBT,1963,,,3.90673E+11,4.597366256,3.90673E+11,4.597366256
IDA total,IDA,1963,,,48370130959,4.585820118,48370130959,4.585820118
IDA blend,IDB,1963,,,14612004568,7.953421645,14612004568,7.953421645
Indonesia,IDN,1963,,,,-2.237029984,,-2.237029984
IDA only,IDX,1963,,,34907257225,1.887531758,34907257225,1.887531758
Isle of Man,IMN,1963,,,,,,
India,IND,1963,,,48421923421,5.994353262,48421923421,5.994353262
Not classified,INX,1963,,,,,,
Ireland,IRL,1963,,,2430843768,,2430843768,
"Iran, Islamic Rep.",IRN,1963,,,4928628013,7.042075229,4928628013,7.042075229
Iraq,IRQ,1963,,,1978199492,,1978199492,
Iceland,ISL,1963,,,340061655.8,10.28338287,340061655.8,10.28338287
Israel,ISR,1963,,,2992339893,10.69571298,2992339893,10.69571298
Italy,ITA,1963,,,57710743060,5.609727978,57710743060,5.609727978
Jamaica,JAM,1963,,,826706669.8,,826706669.8,
Jordan,JOR,1963,,,,,,
Japan,JPN,1963,,,69498131728,8.473642383,69498131728,8.473642383
Kazakhstan,KAZ,1963,,,,,,
Kenya,KEN,1963,,,926589348.6,8.778340216,926589348.6,8.778340216
Kyrgyz Republic,KGZ,1963,,,,,,
Cambodia,KHM,1963,,,728571437.1,,728571437.1,
Kiribati,KIR,1963,,,,,,
St. Kitts and Nevis,KNA,1963,,,12833301.24,,12833301.24,
"Korea, Rep.",KOR,1963,,,3988476879,9.020568283,3988476879,9.020568283
Kuwait,KWT,1963,,,,,,
Latin America & Caribbean (excluding high income),LAC,1963,,,78189337826,1.642965911,78189337826,1.642965911
Lao PDR,LAO,1963,,,,,,
Lebanon,LBN,1963,,,,,,
Liberia,LBR,1963,,,,,,
Libya,LBY,1963,,,,,,
St. Lucia,LCA,1963,,,,,,
Latin America & Caribbean,LCN,1963,,,99825291121,2.00283761,99825291121,2.00283761
Least developed countries: UN classification,LDC,1963,,,,,,
Low income,LIC,1963,,,,,,
Liechtenstein,LIE,1963,,,,,,
Sri Lanka,LKA,1963,,,1240672269,2.516748594,1240672269,2.516748594
Lower middle income,LMC,1963,,,1.05426E+11,7.400199289,1.05426E+11,7.400199289
Low & middle income,LMY,1963,,,3.61347E+11,4.628436207,3.61347E+11,4.628436207
Lesotho,LSO,1963,,,47039981.2,10.61506999,47039981.2,10.61506999
Late-demographic dividend,LTE,1963,,,1.93963E+11,4.220331925,1.93963E+11,4.220331925
Lithuania,LTU,1963,,,,,,
Luxembourg,LUX,1963,,,791140595.8,3.43910854,791140595.8,3.43910854
Latvia,LVA,1963,,,,,,
"Macao SAR, China",MAC,1963,,,,,,
St. Martin (French part),MAF,1963,,,,,,
Morocco,MAR,1963,,,2657252576,,2657252576,
Monaco,MCO,1963,,,,,,
Moldova,MDA,1963,,,,,,
Madagascar,MDG,1963,,,759345863,-0.929401623,759345863,-0.929401623
Maldives,MDV,1963,,,,,,
Middle East & North Africa,MEA,1963,,,,,,
Mexico,MEX,1963,,,16959999983,8.106886928,16959999983,8.106886928
Marshall Islands,MHL,1963,,,,,,
Middle income,MIC,1963,,,3.43208E+11,4.778987929,3.43208E+11,4.778987929
North Macedonia,MKD,1963,,,,,,
Mali,MLI,1963,,,,,,
Malta,MLT,1963,,,,,,
Myanmar,MMR,1963,,,659976659.6,8.810824478,659976659.6,8.810824478
Middle East & North Africa (excluding high income),MNA,1963,,,,,,
Montenegro,MNE,1963,,,,,,
Mongolia,MNG,1963,,,,,,
Northern Mariana Islands,MNP,1963,,,,,,
Mozambique,MOZ,1963,,,,,,
Mauritania,MRT,1963,,,168186293.2,-1.983767575,168186293.2,-1.983767575
Mauritius,MUS,1963,,,,,,
